<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,D,19850926,000000,0.0611,0.06172,0.0611,0.0611,61901200,0
AAPL.US,D,19850927,000000,0.0611,0.06172,0.0611,0.0611,7983900,0
AAPL.US,D,19850930,000000,0.0611,0.06172,0.0608,0.0608,42407960,0
AAPL.US,D,19851001,000000,0.0608,0.0611,0.0608,0.0608,102235404,0
AAPL.US,D,19851002,000000,0.0608,0.0611,0.06019,0.06019,24884864,0
AAPL.US,D,19851003,000000,0.06019,0.06019,0.05956,0.05956,56613120,0
AAPL.US,D,19851004,000000,0.05956,0.05956,0.05771,0.05771,80461132,0
AAPL.US,D,19851007,000000,0.05771,0.05864,0.05771,0.05771,106382864,0
AAPL.US,D,19851008,000000,0.05832,0.05832,0.05832,0.05832,100654180,0
AAPL.US,D,19851009,000000,0.05832,0.05864,0.05771,0.05771,95832752,0
AAPL.US,D,19851010,000000,0.0611,0.06172,0.0611,0.0611,302895716,0
AAPL.US,D,19851011,000000,0.06172,0.06234,0.06172,0.06172,136892772,0
AAPL.US,D,19851014,000000,0.06388,0.06388,0.06388,0.06388,179585900,0
AAPL.US,D,19851015,000000,0.06543,0.06574,0.06543,0.06543,340093464,0
AAPL.US,D,19851016,000000,0.06944,0.06974,0.06944,0.06944,333794484,0
AAPL.US,D,19851017,000000,0.07006,0.07344,0.07006,0.07006,402927772,0
AAPL.US,D,19851018,000000,0.07006,0.07068,0.0682,0.0682,266657112,0
AAPL.US,D,19851021,000000,0.0682,0.0682,0.06636,0.06636,137566816,0
AAPL.US,D,19851022,000000,0.06944,0.07006,0.06944,0.06944,491295024,0
AAPL.US,D,19851023,000000,0.06944,0.07129,0.06944,0.06944,171705696,0
AAPL.US,D,19851024,000000,0.07068,0.07253,0.07068,0.07068,315493688,0
AAPL.US,D,19851025,000000,0.07068,0.07068,0.06944,0.06944,73228968,0
AAPL.US,D,19851028,000000,0.06944,0.06974,0.06944,0.06944,68822260,0
AAPL.US,D,19851029,000000,0.06944,0.06944,0.06882,0.06882,151460816,0
AAPL.US,D,19851030,000000,0.07315,0.07315,0.07315,0.07315,262198556,0
AAPL.US,D,19851031,000000,0.07315,0.07406,0.0716,0.0716,179456320,0
AAPL.US,D,19851101,000000,0.0716,0.07315,0.0716,0.0716,107108704,0
AAPL.US,D,19851104,000000,0.07191,0.07344,0.07191,0.07191,180208032,0
AAPL.US,D,19851105,000000,0.07191,0.07344,0.0716,0.0716,124450364,0
AAPL.US,D,19851106,000000,0.07406,0.07468,0.07406,0.07406,231973808,0
AAPL.US,D,19851107,000000,0.07531,0.07654,0.07531,0.07531,367000256,0
AAPL.US,D,19851108,000000,0.07901,0.07963,0.07901,0.07901,340352720,0
AAPL.US,D,19851111,000000,0.07901,0.07963,0.07716,0.07716,206881544,0
AAPL.US,D,19851112,000000,0.07716,0.07778,0.07654,0.07654,200945500,0
AAPL.US,D,19851113,000000,0.07654,0.07654,0.07468,0.07468,117529252,0
AAPL.US,D,19851114,000000,0.07716,0.07746,0.07716,0.07716,161440668,0
AAPL.US,D,19851115,000000,0.07716,0.07778,0.07654,0.07654,94407056,0
AAPL.US,D,19851118,000000,0.07654,0.07716,0.07654,0.07654,74706480,0
AAPL.US,D,19851119,000000,0.07654,0.07716,0.07406,0.07406,109156520,0
AAPL.US,D,19851120,000000,0.07406,0.07468,0.07315,0.07315,114651960,0
AAPL.US,D,19851121,000000,0.07315,0.07406,0.07315,0.07315,119136376,0
AAPL.US,D,19851122,000000,0.07315,0.07406,0.07253,0.07315,148998256,0
AAPL.US,D,19851125,000000,0.07315,0.07406,0.07315,0.07344,112474480,0
AAPL.US,D,19851126,000000,0.07344,0.075,0.07315,0.07468,190317504,0
AAPL.US,D,19851127,000000,0.07468,0.07746,0.07406,0.07716,221864340,0
AAPL.US,D,19851129,000000,0.07716,0.07746,0.07654,0.07746,114600088,0
AAPL.US,D,19851202,000000,0.07746,0.07778,0.07716,0.07778,115948020,0
AAPL.US,D,19851203,000000,0.07778,0.07838,0.07716,0.07746,179456320,0
AAPL.US,D,19851204,000000,0.07746,0.07931,0.07746,0.07901,191069280,0
AAPL.US,D,19851205,000000,0.07901,0.07963,0.07716,0.07746,144824820,0
AAPL.US,D,19851206,000000,0.07746,0.07746,0.07531,0.07593,75743400,0
AAPL.US,D,19851209,000000,0.07593,0.07716,0.07406,0.07468,161855492,0
AAPL.US,D,19851210,000000,0.07468,0.07531,0.07406,0.075,232492252,0
