<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
XOM.US,D,19830209,000000,2.476,2.4969,2.4546,2.476,11456333,0
XOM.US,D,19830210,000000,2.5043,2.5462,2.4546,2.5462,24672360,0
XOM.US,D,19830211,000000,2.5395,2.5817,2.4969,2.5252,11327044,0
XOM.US,D,19830214,000000,2.5043,2.5252,2.4828,2.5043,10389987,0
XOM.US,D,19830215,000000,2.4969,2.5043,2.4828,2.5043,9399156,0
XOM.US,D,19830216,000000,2.4969,2.5182,2.476,2.4828,10836204,0
XOM.US,D,19830217,000000,2.4828,2.5043,2.4546,2.462,10849936,0
XOM.US,D,19830218,000000,2.476,2.4969,2.4546,2.4828,8600547,0
XOM.US,D,19830222,000000,2.462,2.5182,2.3986,2.3986,17044337,0
XOM.US,D,19830223,000000,2.4546,2.4969,2.3986,2.4196,17985975,0
XOM.US,D,19830224,000000,2.4546,2.462,2.434,2.462,15055820,0
XOM.US,D,19830225,000000,2.5182,2.5252,2.5043,2.5043,19330345,0
XOM.US,D,19830228,000000,2.4828,2.5182,2.4546,2.462,11151991,0
XOM.US,D,19830301,000000,2.5043,2.5252,2.476,2.5252,11065031,0
XOM.US,D,19830302,000000,2.5672,2.6027,2.5252,2.6027,16292641,0
XOM.US,D,19830303,000000,2.6235,2.6378,2.5884,2.6235,18677039,0
XOM.US,D,19830304,000000,2.6027,2.6235,2.5672,2.6027,10553602,0
XOM.US,D,19830307,000000,2.6027,2.6096,2.5884,2.6096,8574226,0
XOM.US,D,19830308,000000,2.5817,2.6096,2.5462,2.5601,7907195,0
XOM.US,D,19830309,000000,2.5672,2.5884,2.5395,2.5884,9030744,0
XOM.US,D,19830310,000000,2.6096,2.6378,2.5817,2.5884,20715906,0
XOM.US,D,19830311,000000,2.6027,2.6235,2.5817,2.6096,8046781,0
XOM.US,D,19830314,000000,2.6096,2.6305,2.5817,2.5884,8026186,0
XOM.US,D,19830315,000000,2.6027,2.6096,2.5817,2.5884,7832823,0
XOM.US,D,19830316,000000,2.5817,2.6096,2.5462,2.5462,10309900,0
XOM.US,D,19830317,000000,2.5462,2.5601,2.5252,2.5462,6918650,0
XOM.US,D,19830318,000000,2.5462,2.5601,2.5252,2.5462,5092592,0
XOM.US,D,19830321,000000,2.5462,2.5601,2.5252,2.5601,7402623,0
XOM.US,D,19830322,000000,2.5462,2.5601,2.5043,2.5043,21479053,0
XOM.US,D,19830323,000000,2.5182,2.5395,2.5043,2.5252,14828131,0
XOM.US,D,19830324,000000,2.5252,2.5462,2.5182,2.5395,6965559,0
XOM.US,D,19830325,000000,2.5395,2.5462,2.5043,2.5182,6268776,0
XOM.US,D,19830328,000000,2.5182,2.5182,2.4828,2.5182,8265312,0
XOM.US,D,19830329,000000,2.5182,2.5395,2.5043,2.5395,8883149,0
XOM.US,D,19830330,000000,2.5601,2.5672,2.5395,2.5601,6236740,0
XOM.US,D,19830331,000000,2.6235,2.6378,2.5462,2.6027,19655283,0
XOM.US,D,19830404,000000,2.5817,2.6235,2.5395,2.6096,8545629,0
XOM.US,D,19830405,000000,2.6235,2.6305,2.5395,2.5672,8353411,0
XOM.US,D,19830406,000000,2.5672,2.5884,2.5395,2.5672,7259605,0
XOM.US,D,19830407,000000,2.5884,2.6096,2.5817,2.6096,5622334,0
XOM.US,D,19830408,000000,2.6096,2.6518,2.6027,2.6518,10820184,0
XOM.US,D,19830411,000000,2.6797,2.7011,2.6729,2.6938,13448292,0
XOM.US,D,19830412,000000,2.7011,2.715,2.6797,2.7011,11278988,0
XOM.US,D,19830413,000000,2.6797,2.8416,2.6797,2.7433,16283483,0
XOM.US,D,19830414,000000,2.7644,2.7781,2.7011,2.7781,13229759,0
XOM.US,D,19830415,000000,2.7781,2.7854,2.7224,2.7781,12110787,0
XOM.US,D,19830418,000000,2.7781,2.8065,2.7574,2.8065,10481524,0
XOM.US,D,19830419,000000,2.7854,2.8065,2.7644,2.7854,13475748,0
XOM.US,D,19830420,000000,2.7995,2.8208,2.7781,2.8065,8458668,0
XOM.US,D,19830421,000000,2.7995,2.8065,2.7574,2.7644,8888867,0
XOM.US,D,19830422,000000,2.7781,2.7995,2.7644,2.7995,8660041,0
XOM.US,D,19830425,000000,2.7995,2.8208,2.7781,2.7854,6870594,0
XOM.US,D,19830426,000000,2.8275,2.8697,2.7781,2.8697,17780026,0
XOM.US,D,19830427,000000,2.8628,2.9122,2.8065,2.8839,16473411,0
XOM.US,D,19830428,000000,2.9261,2.9471,2.8908,2.9471,15856723,0
XOM.US,D,19830429,000000,2.9684,2.9894,2.9332,2.9752,19339496,0
XOM.US,D,19830502,000000,2.9894,3.0105,2.9539,3.0105,12322450,0
XOM.US,D,19830503,000000,2.9894,2.9964,2.9471,2.9684,10101663,0
XOM.US,D,19830504,000000,2.9894,2.9964,2.9684,2.9894,8899165,0
XOM.US,D,19830505,000000,2.9752,3.0105,2.9332,2.9332,10591362,0
XOM.US,D,19830506,000000,2.9471,2.9964,2.8839,2.9684,17296054,0
XOM.US,D,19830509,000000,2.8908,2.9261,2.8839,2.9261,7300796,0
XOM.US,D,19830510,000000,2.9332,2.9539,2.9122,2.9332,13031825,0
XOM.US,D,19830511,000000,2.9471,2.9684,2.8908,2.9122,9638288,0
XOM.US,D,19830512,000000,2.9332,2.9332,2.8628,2.8839,10019282,0
XOM.US,D,19830513,000000,2.8839,2.9051,2.8628,2.8697,6093722,0
XOM.US,D,19830516,000000,2.8416,2.8697,2.8065,2.8697,6704698,0
XOM.US,D,19830517,000000,2.8416,2.8628,2.8208,2.8416,6566253,0
XOM.US,D,19830518,000000,2.8416,2.8628,2.7781,2.8416,9071937,0
XOM.US,D,19830519,000000,2.8275,2.8487,2.7854,2.7854,8219542,0
XOM.US,D,19830520,000000,2.7995,2.8275,2.7781,2.8208,7386602,0
XOM.US,D,19830523,000000,2.8065,2.9051,2.7854,2.9051,9110835,0
XOM.US,D,19830524,000000,2.9261,2.9471,2.8908,2.9471,6195553,0
XOM.US,D,19830525,000000,2.9332,2.9471,2.8908,2.9261,7319103,0
XOM.US,D,19830526,000000,2.9261,2.9261,2.8065,2.9051,6244750,0
XOM.US,D,19830527,000000,2.8839,2.8908,2.8628,2.8839,4034256,0
XOM.US,D,19830531,000000,2.8628,2.8697,2.8416,2.8416,5004489,0
XOM.US,D,19830601,000000,2.8416,2.8628,2.8065,2.8416,9422039,0
XOM.US,D,19830602,000000,2.8628,2.8628,2.7995,2.8208,6591423,0
XOM.US,D,19830603,000000,2.8208,2.8628,2.8065,2.8487,7542211,0
XOM.US,D,19830606,000000,2.8275,2.8697,2.8208,2.8487,4463315,0
XOM.US,D,19830607,000000,2.8487,2.8628,2.7854,2.7854,8517021,0
XOM.US,D,19830608,000000,2.7854,2.8208,2.7644,2.7781,7274482,0
XOM.US,D,19830609,000000,2.7854,2.7995,2.7644,2.7995,5190990,0
XOM.US,D,19830610,000000,2.7854,2.8065,2.7644,2.8065,12551282,0
XOM.US,D,19830613,000000,2.8208,2.8628,2.8065,2.8628,6874029,0
XOM.US,D,19830614,000000,2.8487,2.8697,2.8275,2.8697,5036527,0
XOM.US,D,19830615,000000,2.8487,2.8628,2.8208,2.8487,6144064,0
XOM.US,D,19830616,000000,2.8628,2.9051,2.8275,2.9051,17308645,0
XOM.US,D,19830617,000000,2.8908,2.9332,2.8208,2.9122,8569653,0
XOM.US,D,19830620,000000,2.9261,2.9471,2.9122,2.9122,8663469,0
XOM.US,D,19830621,000000,2.9051,2.9539,2.8908,2.9261,7393474,0
XOM.US,D,19830622,000000,2.9261,2.9539,2.8908,2.9051,12101632,0
XOM.US,D,19830623,000000,2.9122,2.9261,2.8697,2.8839,7222995,0
XOM.US,D,19830624,000000,2.8697,2.9332,2.8487,2.8839,4708161,0
XOM.US,D,19830627,000000,2.8839,2.8839,2.8416,2.8487,4049129,0
XOM.US,D,19830628,000000,2.8697,2.8697,2.8208,2.8208,5020508,0
XOM.US,D,19830629,000000,2.8208,2.8487,2.8208,2.8416,4752779,0
XOM.US,D,19830630,000000,2.8487,2.8839,2.8416,2.8416,3967896,0
XOM.US,D,19830701,000000,2.8628,2.8839,2.8487,2.8839,2785993,0
XOM.US,D,19830705,000000,2.8628,2.8839,2.8487,2.8839,3743645,0
XOM.US,D,19830706,000000,2.8908,2.9261,2.8839,2.9261,5186413,0
XOM.US,D,19830707,000000,2.9122,2.9894,2.8908,2.9261,10285873,0
XOM.US,D,19830708,000000,2.9261,2.9261,2.8839,2.8839,4427843,0
XOM.US,D,19830711,000000,2.9051,2.9332,2.8908,2.9332,4771088,0
XOM.US,D,19830712,000000,2.9332,2.9332,2.8628,2.8628,7679505,0
XOM.US,D,19830713,000000,2.8628,2.9051,2.8628,2.8908,4321434,0
XOM.US,D,19830714,000000,2.8908,2.9261,2.8908,2.9122,7456397,0
XOM.US,D,19830715,000000,2.9051,2.9122,2.8628,2.8839,3906112,0
XOM.US,D,19830718,000000,2.8839,2.9051,2.8697,2.8908,3498801,0
XOM.US,D,19830719,000000,2.9051,2.9122,2.8908,2.9051,5869471,0
XOM.US,D,19830720,000000,2.9471,2.9539,2.9122,2.9539,8783603,0
XOM.US,D,19830721,000000,2.9539,2.9684,2.9261,2.9471,7601707,0
XOM.US,D,19830722,000000,2.9261,2.9539,2.8908,2.9471,4704728,0
XOM.US,D,19830725,000000,2.9539,2.9894,2.9332,2.9752,6031937,0
XOM.US,D,19830726,000000,2.9752,3.0105,2.8275,2.9964,6781356,0
XOM.US,D,19830727,000000,3.0105,3.0737,2.9964,3.0316,12846469,0
XOM.US,D,19830728,000000,3.0387,3.0596,3.0176,3.0387,8988412,0
XOM.US,D,19830729,000000,3.0387,3.0526,2.9752,3.0176,18381850,0
XOM.US,D,19830801,000000,3.0176,3.0806,3.0105,3.0737,21160981,0
XOM.US,D,19830802,000000,3.0948,3.1021,2.9894,3.0948,14201144,0
XOM.US,D,19830803,000000,3.0948,3.123,3.0806,3.1158,8163481,0
XOM.US,D,19830804,000000,3.1372,3.1442,3.0737,3.1021,13948285,0
XOM.US,D,19830805,000000,3.0948,3.1372,3.0806,3.1372,9161179,0
XOM.US,D,19830808,000000,3.1021,3.123,3.0948,3.1158,24294799,0
XOM.US,D,19830809,000000,3.0105,3.0387,2.9752,3.0316,12210327,0
XOM.US,D,19830810,000000,3.0176,3.1158,2.9964,3.1021,16539773,0
XOM.US,D,19830811,000000,3.0948,3.1158,3.0737,3.0806,11426585,0
XOM.US,D,19830812,000000,3.0806,3.1372,3.0105,3.1021,9565060,0
XOM.US,D,19830815,000000,3.1442,3.1792,3.1158,3.1652,14345300,0
XOM.US,D,19830816,000000,3.1581,3.2005,3.1372,3.2005,11225216,0
XOM.US,D,19830817,000000,3.2005,3.2847,3.2005,3.2706,20314312,0
XOM.US,D,19830818,000000,3.2847,3.3129,3.2005,3.2073,15829260,0
XOM.US,D,19830819,000000,3.2005,3.2706,3.1862,3.2427,9601673,0
XOM.US,D,19830822,000000,3.2706,3.3059,3.2427,3.2706,9317927,0
XOM.US,D,19830823,000000,3.2638,3.2706,3.2214,3.2285,7555940,0
XOM.US,D,19830824,000000,3.2073,3.2427,3.1792,3.1862,9375130,0
XOM.US,D,19830825,000000,3.1792,3.2005,3.1372,3.1581,9182914,0
XOM.US,D,19830826,000000,3.1581,3.1862,3.1372,3.1652,6990729,0
XOM.US,D,19830829,000000,3.1442,3.1652,3.123,3.1442,4788246,0
XOM.US,D,19830830,000000,3.1442,3.2005,3.1442,3.1792,5301972,0
XOM.US,D,19830831,000000,3.1792,3.2214,3.1581,3.2005,6075412,0
XOM.US,D,19830901,000000,3.2073,3.2073,3.1792,3.1862,5315702,0
XOM.US,D,19830902,000000,3.1652,3.1862,3.1581,3.1581,6999885,0
XOM.US,D,19830906,000000,3.1792,3.2285,3.1792,3.2073,5506771,0
XOM.US,D,19830907,000000,3.2214,3.2498,3.2005,3.2498,7233287,0
XOM.US,D,19830908,000000,3.2498,3.2638,3.2073,3.2427,8791620,0
XOM.US,D,19830909,000000,3.2285,3.3059,3.2214,3.2918,10807598,0
XOM.US,D,19830912,000000,3.2918,3.3059,3.2005,3.2285,18699923,0
XOM.US,D,19830913,000000,3.2214,3.2427,3.2005,3.2285,8230984,0
XOM.US,D,19830914,000000,3.2427,3.2498,3.2214,3.2427,10655427,0
XOM.US,D,19830915,000000,3.2214,3.2285,3.2005,3.2005,8844244,0
XOM.US,D,19830916,000000,3.2005,3.2847,3.1792,3.2005,6498745,0
XOM.US,D,19830919,000000,3.2073,3.2427,3.2005,3.2073,6347721,0
XOM.US,D,19830920,000000,3.2073,3.2285,3.1792,3.1792,7137185,0
XOM.US,D,19830921,000000,3.1862,3.2214,3.1158,3.1581,8422055,0
XOM.US,D,19830922,000000,3.1581,3.2427,3.1372,3.2427,6493026,0
XOM.US,D,19830923,000000,3.1652,3.1792,3.1372,3.1652,6642914,0
XOM.US,D,19830926,000000,3.1652,3.1792,3.1372,3.1372,4156682,0
XOM.US,D,19830927,000000,3.1442,3.1442,3.1158,3.1158,5263069,0
XOM.US,D,19830928,000000,3.1158,3.123,3.1021,3.1021,4585736,0
XOM.US,D,19830929,000000,3.1021,3.1372,3.1021,3.123,4152105,0
XOM.US,D,19830930,000000,3.1021,3.1158,3.0737,3.0737,5480460,0
XOM.US,D,19831003,000000,3.0737,3.1021,3.0526,3.0806,9789313,0
XOM.US,D,19831004,000000,3.0596,3.0948,3.0596,3.0596,8324809,0
XOM.US,D,19831005,000000,3.0596,3.0806,3.0387,3.0806,9423190,0
XOM.US,D,19831006,000000,3.0948,3.123,3.0737,3.123,10086788,0
XOM.US,D,19831007,000000,3.1158,3.1372,3.0948,3.123,6497606,0
XOM.US,D,19831010,000000,3.123,3.2285,3.1158,3.2214,7153199,0
XOM.US,D,19831011,000000,3.2005,3.2427,3.1862,3.2005,10410585,0
XOM.US,D,19831012,000000,3.2005,3.2918,3.2005,3.2427,9983817,0
XOM.US,D,19831013,000000,3.2427,3.2498,3.2073,3.2427,8284761,0
XOM.US,D,19831014,000000,3.2427,3.2847,3.2214,3.2706,8920907,0
XOM.US,D,19831017,000000,3.2706,3.3129,3.2214,3.2847,9860249,0
XOM.US,D,19831018,000000,3.2706,3.3481,3.2706,3.2918,9611970,0
XOM.US,D,19831019,000000,3.2847,3.3129,3.2706,3.2847,9901439,0
XOM.US,D,19831020,000000,3.2918,3.3059,3.2847,3.3059,7014762,0
XOM.US,D,19831021,000000,3.2918,3.3059,3.2638,3.2706,8192085,0
XOM.US,D,19831024,000000,3.2498,3.3129,3.2498,3.3059,11803006,0
XOM.US,D,19831025,000000,3.3341,3.3341,3.2498,3.2918,7833968,0
XOM.US,D,19831026,000000,3.2847,3.2918,3.2427,3.2498,7154349,0
XOM.US,D,19831027,000000,3.2214,3.2427,3.1862,3.2285,7546785,0
XOM.US,D,19831028,000000,3.2214,3.2427,3.2073,3.2214,8122294,0
XOM.US,D,19831031,000000,3.2073,3.2427,3.2005,3.2214,13333872,0
XOM.US,D,19831101,000000,3.2214,3.2918,3.2005,3.2847,7173793,0
XOM.US,D,19831102,000000,3.2847,3.3481,3.2706,3.3129,10575339,0
XOM.US,D,19831103,000000,3.3129,3.3269,3.2918,3.2918,21948152,0
XOM.US,D,19831104,000000,3.2214,3.2498,3.2005,3.2214,11606216,0
XOM.US,D,19831107,000000,3.2073,3.2498,3.2005,3.2214,6456415,0
XOM.US,D,19831108,000000,3.2005,3.2214,3.2005,3.2005,5213877,0
XOM.US,D,19831109,000000,3.2005,3.2498,3.1862,3.2498,8722967,0
XOM.US,D,19831110,000000,3.2638,3.2847,3.2285,3.2638,9648584,0
XOM.US,D,19831111,000000,3.2498,3.2706,3.2285,3.2498,10386560,0
XOM.US,D,19831114,000000,3.2427,3.2498,3.2073,3.2073,7472416,0
XOM.US,D,19831115,000000,3.2073,3.2214,3.1652,3.1652,7628020,0
XOM.US,D,19831116,000000,3.1652,3.1862,3.1158,3.1158,12480345,0
XOM.US,D,19831117,000000,3.123,3.1792,3.123,3.1792,5097171,0
XOM.US,D,19831118,000000,3.1792,3.1862,3.0948,3.1021,9410597,0
XOM.US,D,19831121,000000,3.0948,3.1442,3.0806,3.123,6991874,0
XOM.US,D,19831122,000000,3.1158,3.1862,3.1158,3.1581,8515878,0
XOM.US,D,19831123,000000,3.1652,3.2285,3.1652,3.2005,9590227,0
XOM.US,D,19831125,000000,3.1862,3.2005,3.1652,3.1862,8973541,0
XOM.US,D,19831128,000000,3.1862,3.2005,3.1652,3.2005,4669262,0
XOM.US,D,19831129,000000,3.1862,3.2427,3.1862,3.2427,6342001,0
XOM.US,D,19831130,000000,3.2073,3.2214,3.1792,3.1792,11078764,0
XOM.US,D,19831201,000000,3.1792,3.2498,3.1652,3.2214,7376307,0
XOM.US,D,19831202,000000,3.2073,3.2498,3.2073,3.2285,11075332,0
XOM.US,D,19831205,000000,3.2214,3.3481,3.2214,3.2638,9592517,0
XOM.US,D,19831206,000000,3.2498,3.2638,3.2214,3.2285,7960968,0
XOM.US,D,19831207,000000,3.2285,3.2706,3.2073,3.2073,7027346,0
XOM.US,D,19831208,000000,3.2005,3.2214,3.1792,3.2073,10732089,0
XOM.US,D,19831209,000000,3.2073,3.2706,3.1792,3.2706,9053622,0
XOM.US,D,19831212,000000,3.2285,3.2638,3.2285,3.2638,13119920,0
XOM.US,D,19831213,000000,3.2498,3.2638,3.2214,3.2214,8241286,0
XOM.US,D,19831214,000000,3.2005,3.2214,3.123,3.1862,5098314,0
XOM.US,D,19831215,000000,3.1862,3.1862,3.1372,3.1372,7444956,0
XOM.US,D,19831216,000000,3.1372,3.1652,3.1158,3.1652,6647488,0
XOM.US,D,19831219,000000,3.1581,3.1652,3.1442,3.1581,4215032,0
XOM.US,D,19831220,000000,3.123,3.1372,3.1021,3.1021,5944982,0
XOM.US,D,19831221,000000,3.1021,3.1442,3.0948,3.123,5623478,0
XOM.US,D,19831222,000000,3.123,3.1652,3.1021,3.1442,6253901,0
XOM.US,D,19831223,000000,3.123,3.1442,3.1158,3.123,3765383,0
XOM.US,D,19831227,000000,3.1158,3.1792,3.1158,3.1652,3895815,0
XOM.US,D,19831228,000000,3.1652,3.2073,3.1652,3.2073,5590296,0
XOM.US,D,19831229,000000,3.1862,3.1862,3.1442,3.1442,3945015,0
XOM.US,D,19831230,000000,3.123,3.1652,3.1158,3.1442,3260814,0
XOM.US,D,19840103,000000,3.1372,3.1372,3.0806,3.0806,5899217,0
XOM.US,D,19840104,000000,3.0806,3.1581,3.0806,3.123,7543354,0
XOM.US,D,19840105,000000,3.123,3.1581,3.123,3.1442,9029600,0
XOM.US,D,19840106,000000,3.123,3.1862,3.1158,3.1442,8455240,0
XOM.US,D,19840109,000000,3.123,3.1442,3.1021,3.1158,16784618,0
XOM.US,D,19840110,000000,3.1021,3.1372,3.1021,3.123,11433446,0
XOM.US,D,19840111,000000,3.1158,3.1652,3.1158,3.1581,7718406,0
XOM.US,D,19840112,000000,3.1442,3.1862,3.1442,3.1862,5181836,0
XOM.US,D,19840113,000000,3.1792,3.1862,3.1442,3.1581,6591423,0
XOM.US,D,19840116,000000,3.1652,3.1792,3.1372,3.1581,7949524,0
XOM.US,D,19840117,000000,3.1372,3.1581,3.123,3.1442,6832840,0
XOM.US,D,19840118,000000,3.1442,3.1862,3.1442,3.1652,5457578,0
XOM.US,D,19840119,000000,3.1652,3.2073,3.1581,3.2073,7131461,0
XOM.US,D,19840120,000000,3.2073,3.2706,3.2005,3.2073,8933490,0
XOM.US,D,19840123,000000,3.2005,3.2427,3.1862,3.2285,6436964,0
XOM.US,D,19840124,000000,3.2285,3.2918,3.2214,3.2638,10135987,0
XOM.US,D,19840125,000000,3.2638,3.3129,3.2498,3.2847,14611890,0
XOM.US,D,19840126,000000,3.2918,3.3059,3.2638,3.2638,9486118,0
XOM.US,D,19840127,000000,3.2498,3.2918,3.2427,3.2918,6910638,0
XOM.US,D,19840130,000000,3.2847,3.3269,3.2847,3.3269,9855668,0
XOM.US,D,19840131,000000,3.3269,3.3481,3.2918,3.3481,7947239,0
XOM.US,D,19840201,000000,3.3481,3.3694,3.3341,3.3551,10586779,0
XOM.US,D,19840202,000000,3.3481,3.3551,3.3059,3.3269,11208055,0
XOM.US,D,19840203,000000,3.3269,3.3551,3.3129,3.3129,19687321,0
XOM.US,D,19840206,000000,3.1581,3.2638,3.1372,3.1792,19439041,0
XOM.US,D,19840207,000000,3.1581,3.1862,3.123,3.1372,10419735,0
XOM.US,D,19840208,000000,3.1581,3.1652,3.0948,3.1021,6823685,0
XOM.US,D,19840209,000000,3.0526,3.0948,3.0387,3.0596,8922051,0
XOM.US,D,19840210,000000,3.0737,3.1158,3.0737,3.0948,7256171,0
XOM.US,D,19840213,000000,3.1158,3.1792,3.0737,3.0948,5001066,0
XOM.US,D,19840214,000000,3.1021,3.123,3.0948,3.1021,7440381,0
XOM.US,D,19840215,000000,3.1158,3.1581,3.1158,3.123,5113190,0
XOM.US,D,19840216,000000,3.123,3.1372,3.0948,3.1021,6698972,0
XOM.US,D,19840217,000000,3.0948,3.1442,3.0806,3.1372,6674947,0
XOM.US,D,19840221,000000,3.1442,3.2073,3.1442,3.1862,7841976,0
XOM.US,D,19840222,000000,3.1862,3.2706,3.1862,3.2285,7615438,0
XOM.US,D,19840223,000000,3.2073,3.2427,3.1862,3.2073,8495285,0
XOM.US,D,19840224,000000,3.2005,3.2285,3.2005,3.2214,10997528,0
XOM.US,D,19840227,000000,3.2214,3.3481,3.2073,3.3269,14244615,0
XOM.US,D,19840228,000000,3.3269,3.3269,3.2638,3.2847,11521550,0
XOM.US,D,19840229,000000,3.2706,3.2918,3.2285,3.2427,8291626,0
XOM.US,D,19840301,000000,3.2638,3.3059,3.2427,3.2847,9903728,0
XOM.US,D,19840302,000000,3.3059,3.3341,3.2706,3.2918,9448359,0
XOM.US,D,19840305,000000,3.2427,3.2427,3.2427,3.2427,5756198,0
XOM.US,D,19840306,000000,3.2427,3.2847,3.2427,3.2427,6562824,0
XOM.US,D,19840307,000000,3.2214,3.2285,3.1021,3.2005,5749333,0
XOM.US,D,19840308,000000,3.1792,3.2427,3.1792,3.2214,9363690,0
XOM.US,D,19840309,000000,3.2214,3.2638,3.2073,3.2498,6655501,0
XOM.US,D,19840312,000000,3.2638,3.3269,3.2498,3.3269,12185151,0
XOM.US,D,19840313,000000,3.3059,3.3129,3.2638,3.2638,5777934,0
XOM.US,D,19840314,000000,3.2498,3.2638,3.2073,3.2214,7011325,0
XOM.US,D,19840315,000000,3.2073,3.2847,3.2005,3.2638,6160080,0
XOM.US,D,19840316,000000,3.2847,3.3269,3.2005,3.2847,9698929,0
XOM.US,D,19840319,000000,3.2427,3.2706,3.2285,3.2498,5263069,0
XOM.US,D,19840320,000000,3.2638,3.2706,3.2214,3.2285,6543371,0
XOM.US,D,19840321,000000,3.2214,3.2285,3.1862,3.1862,5386638,0
XOM.US,D,19840322,000000,3.2005,3.2005,3.123,3.1652,8394593,0
XOM.US,D,19840323,000000,3.1652,3.2073,3.1372,3.2005,7774469,0
XOM.US,D,19840326,000000,3.1862,3.2498,3.1792,3.2285,4316862,0
XOM.US,D,19840327,000000,3.2285,3.2706,3.2214,3.2638,4474755,0
XOM.US,D,19840328,000000,3.2638,3.2918,3.2638,3.2918,6330557,0
XOM.US,D,19840329,000000,3.2918,3.3059,3.2214,3.2638,4690999,0
XOM.US,D,19840330,000000,3.2638,3.2847,3.2214,3.2498,6044524,0
XOM.US,D,19840402,000000,3.2498,3.2706,3.2214,3.2285,5550251,0
XOM.US,D,19840403,000000,3.2073,3.2427,3.2073,3.2214,5980446,0
XOM.US,D,19840404,000000,3.2214,3.2706,3.2073,3.2427,4416404,0
XOM.US,D,19840405,000000,3.2427,3.2638,3.2214,3.2214,9991826,0
XOM.US,D,19840406,000000,3.2005,3.2638,3.2005,3.2638,6257335,0
XOM.US,D,19840409,000000,3.2427,3.2847,3.2285,3.2706,5604027,0
XOM.US,D,19840410,000000,3.2638,3.3129,3.2638,3.3059,8487277,0
XOM.US,D,19840411,000000,3.3059,3.3551,3.3059,3.3481,10515847,0
XOM.US,D,19840412,000000,3.3481,3.3973,3.3341,3.3694,14777789,0
XOM.US,D,19840413,000000,3.3694,3.4185,3.3551,3.376,15262910,0
XOM.US,D,19840416,000000,3.376,3.4115,3.3551,3.4115,10269856,0
XOM.US,D,19840417,000000,3.4185,3.4326,3.3973,3.3973,9625697,0
XOM.US,D,19840418,000000,3.3903,3.4115,3.376,3.3973,7222995,0
XOM.US,D,19840419,000000,3.3903,3.4185,3.376,3.3973,13203443,0
XOM.US,D,19840423,000000,3.3973,3.4537,3.3903,3.4326,11058167,0
XOM.US,D,19840424,000000,3.4399,3.5382,3.4115,3.5027,17356692,0
XOM.US,D,19840425,000000,3.5027,3.5663,3.4958,3.545,11365948,0
XOM.US,D,19840426,000000,3.559,3.6223,3.545,3.6084,13192005,0
XOM.US,D,19840427,000000,3.6012,3.6291,3.5804,3.5873,11624523,0
XOM.US,D,19840430,000000,3.5873,3.6084,3.5804,3.5873,10579914,0
XOM.US,D,19840501,000000,3.5873,3.6291,3.5804,3.6291,14542092,0
XOM.US,D,19840502,000000,3.6223,3.6291,3.6012,3.6084,7669206,0
XOM.US,D,19840503,000000,3.6084,3.6223,3.5873,3.5873,11368230,0
XOM.US,D,19840504,000000,3.5873,3.6084,3.5804,3.6012,8893447,0
XOM.US,D,19840507,000000,3.5873,3.6223,3.5804,3.6223,17459668,0
XOM.US,D,19840508,000000,3.5237,3.559,3.5169,3.545,14942548,0
XOM.US,D,19840509,000000,3.545,3.5873,3.5169,3.545,13329304,0
XOM.US,D,19840510,000000,3.545,3.5663,3.5237,3.559,13214883,0
XOM.US,D,19840511,000000,3.559,3.5804,3.545,3.5663,9019300,0
XOM.US,D,19840514,000000,3.5663,3.5873,3.559,3.559,9729817,0
XOM.US,D,19840515,000000,3.559,3.6084,3.559,3.6012,13169120,0
XOM.US,D,19840516,000000,3.6012,3.6291,3.5237,3.6084,14370475,0
XOM.US,D,19840517,000000,3.6012,3.6084,3.5804,3.5873,8238998,0
XOM.US,D,19840518,000000,3.6012,3.6084,3.5663,3.5873,6528494,0
XOM.US,D,19840521,000000,3.5873,3.6084,3.5663,3.5663,7594844,0
XOM.US,D,19840522,000000,3.559,3.5804,3.545,3.559,10812180,0
XOM.US,D,19840523,000000,3.545,3.5663,3.5237,3.5237,10078781,0
XOM.US,D,19840524,000000,3.5169,3.5169,3.3481,3.3694,21178139,0
XOM.US,D,19840525,000000,3.3551,3.4747,3.3481,3.4606,14919661,0
XOM.US,D,19840529,000000,3.4606,3.5027,3.4606,3.4815,8174923,0
XOM.US,D,19840530,000000,3.4815,3.4958,3.3903,3.3973,27928604,0
XOM.US,D,19840531,000000,3.376,3.3903,3.3341,3.3551,10719500,0
XOM.US,D,19840601,000000,3.3694,3.4326,3.3694,3.3973,9771002,0
XOM.US,D,19840604,000000,3.4115,3.4399,3.3903,3.4185,9960937,0
XOM.US,D,19840605,000000,3.4115,3.4115,3.3694,3.376,12516955,0
XOM.US,D,19840606,000000,3.376,3.4115,3.3694,3.4115,16452814,0
XOM.US,D,19840607,000000,3.3903,3.4115,3.376,3.3973,33592126,0
XOM.US,D,19840608,000000,3.3903,3.4326,3.3903,3.4185,6171524,0
XOM.US,D,19840611,000000,3.4115,3.4326,3.376,3.4115,16258313,0
XOM.US,D,19840612,000000,3.3973,3.3973,3.3694,3.3903,9711510,0
XOM.US,D,19840613,000000,3.3903,3.4115,3.376,3.3903,6621170,0
XOM.US,D,19840614,000000,3.376,3.3973,3.3694,3.3903,7099426,0
